set,key,clicked,attributed
train_sample,"0,24",150,16
train_sample,"2,2",52,0
train_sample,"0,50",30,0
train_sample,"2,36",47,0
train_sample,"2,58",35,0
train_sample,"1,64",23,0
train_sample,"7,21",2,0
train_sample,"1,43",173,2
train_sample,"1,79",21,0
train_sample,"0,99",1,0
train_sample,"1,36",345,3
train_sample,"3543,748",149,0
train_sample,"2,42",44,0
train_sample,"0,0",160,19
train_sample,"1,7",107,5
train_sample,"1,44",80,0
train_sample,"1,35",882,1
train_sample,"2,79",23,0
train_sample,"3032,607",371,0
train_sample,"1,34",138,0
train_sample,"1,39",49,0
train_sample,"1,42",151,0
train_sample,"0,29",32,5
train_sample,"1,55",41,0
train_sample,"2,65",51,0
train_sample,"1,30",627,4
train_sample,"3866,866",93,0
train_sample,"1,46",154,0
train_sample,"2,17",255,0
train_sample,"1,12",1079,1
train_sample,"1,32",834,3
train_sample,"2,30",49,0
train_sample,"1,16",1627,2
train_sample,"1,31",415,1
train_sample,"1,4",282,3
train_sample,"2,97",26,0
train_sample,"1,6",2436,2
train_sample,"1,3",1533,1
train_sample,"2,9",555,0
train_sample,"1,47",751,3
train_sample,"1,28",677,0
train_sample,"1,14",1287,2
train_sample,"1,9",1783,1
train_sample,"1,11",652,0
train_sample,"1,8",2709,0
train_sample,"1,41",1323,0
train_sample,"1,26",474,2
train_sample,"1,37",1506,2
train_sample,"2,13",816,1
train_sample,"1,49",240,0
train_sample,"1,53",747,0
train_sample,"1,23",1028,1
train_sample,"1,27",930,6
train_sample,"1,15",2317,4
train_sample,"1,40",341,0
train_sample,"1,18",4670,4
train_sample,"1,10",2709,3
train_sample,"2,90",8,0
train_sample,"1,2",345,1
train_sample,"2,19",529,1
train_sample,"1,20",2223,3
train_sample,"1,22",3923,6
train_sample,"2,22",115,0
train_sample,"1,25",2180,5
train_sample,"1,1",1163,1
train_sample,"1,19",23340,40
train_sample,"1,17",4977,6
train_sample,"1,13",20405,24
