set,key,clicked,attributed
train,"2787,333",1,1
train,"498,210",1,0
train,"1114,343",1,0
train,"3388,213",1,0
train,"4080,320",1,1
train,"720,210",1,0
train,"1296,282",1,0
train,"3866,278",1,0
train,"132,110",1,0
train,"4204,213",1,0
train,"510,213",1,1
train,"3924,213",1,0
train,"913,333",1,0
train,"1936,282",1,0
train,"136,210",1,0
train,"1183,210",1,0
train,"4002,101",1,0
train,"1520,213",1,0
train,"491,333",1,0
train,"1640,320",1,0
train,"807,320",1,0
train,"238,213",1,0
train,"3012,213",1,1
train,"4203,213",1,1
train,"1571,333",1,0
train,"4213,282",2,1
train,"1114,333",1,1
train,"190,243",1,1
train,"307,101",1,0
train,"4021,333",3,1
train,"403,268",2,0
train,"4178,282",2,0
train,"112,333",2,1
train,"1976,213",3,0
train,"3054,320",1,0
train,"1245,282",1,0
train,"1048,101",1,1
train,"2588,333",1,0
train,"738,210",1,0
train,"3903,213",2,1
train,"2429,101",1,0
train,"763,171",1,0
train,"1745,282",2,0
train,"717,341",1,0
train,"36,268",1,1
train,"3204,213",1,1
train,"4042,213",3,0
train,"800,320",1,0
train,"4187,210",1,0
train,"234,210",1,0
train,"4039,213",2,1
train,"88,243",2,0
train,"1692,282",1,0
train,"17,341",1,0
train,"1190,171",1,0
train,"293,282",1,0
train,"4081,213",1,0
train,"196,210",1,0
train,"4166,213",2,1
train,"4063,347",2,1
train,"2552,213",1,0
train,"4060,282",1,0
train,"1150,101",1,0
train,"2694,282",3,0
train,"465,282",1,0
train,"876,213",1,0
train,"1527,282",3,1
train,"1387,213",1,0
train,"2907,213",1,0
train,"528,101",4,0
train,"379,341",1,0
train,"3470,333",2,0
train,"55,213",1,0
train,"3993,213",1,0
train,"962,171",1,0
train,"1859,282",1,1
train,"420,101",3,1
train,"1554,333",1,0
train,"1809,213",2,0
train,"4117,213",2,1
train,"551,171",1,0
train,"424,171",1,1
train,"266,101",2,0
train,"1957,213",2,1
train,"1139,333",1,0
train,"1016,343",2,0
train,"128,210",2,0
train,"2348,282",1,1
train,"3897,213",1,1
train,"1431,320",4,0
train,"3990,213",1,0
train,"2174,210",1,0
train,"3943,213",1,0
train,"1610,213",1,0
train,"2432,210",1,1
train,"3928,213",2,0
train,"1973,320",1,0
train,"1564,101",1,0
train,"3493,282",1,0
train,"2562,213",1,0
train,"2545,282",1,0
train,"4065,213",2,1
train,"403,171",1,0
train,"1482,282",1,1
train,"2963,171",1,0
train,"1417,282",3,1
train,"496,210",1,0
train,"709,171",1,0
train,"1426,282",2,0
train,"2710,213",3,0
train,"1779,101",1,0
train,"3308,213",2,1
train,"124,210",1,1
train,"4015,210",1,0
train,"8,110",1,0
train,"1231,101",1,0
train,"2221,213",1,1
train,"423,3",1,0
train,"3936,347",1,1
train,"2642,210",1,0
train,"4031,101",1,1
train,"718,347",1,0
train,"1265,210",2,0
train,"4163,320",1,0
train,"4128,101",1,1
train,"86,282",4,1
train,"1734,333",2,1
train,"2760,213",2,1
train,"3952,320",1,0
train,"4074,210",1,0
train,"4035,347",2,0
train,"567,343",2,0
train,"1026,347",1,1
train,"1684,282",2,0
train,"2139,347",1,0
train,"561,101",2,1
train,"922,203",1,1
train,"1121,343",2,0
train,"4158,343",1,0
train,"140,210",1,0
train,"1885,347",1,0
train,"246,268",2,1
train,"3887,213",1,0
train,"4007,347",1,0
train,"1684,210",1,0
train,"425,213",2,0
train,"4016,347",1,0
train,"1898,333",3,1
train,"380,101",1,1
train,"581,210",1,0
train,"1021,333",2,1
train,"1093,343",1,0
train,"1081,282",1,0
train,"4165,347",1,0
train,"2492,347",3,0
train,"3396,213",2,1
train,"423,282",3,1
train,"2080,282",1,0
train,"494,343",2,0
train,"449,347",3,0
train,"1259,101",1,0
train,"1485,101",2,0
train,"984,282",1,1
train,"1761,210",1,0
train,"3902,210",1,0
train,"244,210",1,0
train,"1,500",1,0
train,"193,282",2,1
train,"4220,213",1,0
train,"4050,210",1,0
train,"377,343",1,0
train,"1849,320",2,0
train,"321,224",1,0
train,"4146,347",1,0
train,"3921,101",2,0
train,"898,213",2,0
train,"1654,213",2,0
train,"4160,347",1,0
train,"56,268",5,1
train,"3437,213",2,0
train,"345,101",2,0
train,"3888,347",1,0
train,"1997,333",1,0
train,"3983,347",1,0
train,"623,343",1,0
train,"83,101",1,1
train,"1025,343",2,0
train,"129,203",1,1
train,"1504,347",1,0
train,"469,101",1,0
train,"582,282",10,1
train,"4121,213",1,0
train,"4052,213",1,1
train,"1118,101",2,0
train,"620,101",2,1
train,"4211,213",1,0
train,"1729,333",2,1
train,"3108,210",1,0
train,"176,213",1,0
train,"2994,347",1,0
train,"1766,343",1,0
train,"1501,282",1,0
train,"4079,347",1,0
train,"2078,101",3,0
train,"1704,282",1,0
train,"1517,213",2,1
train,"3534,282",1,0
train,"632,343",2,0
train,"2353,347",1,0
train,"1912,347",1,0
train,"1417,320",1,0
train,"578,343",8,0
train,"3886,213",1,0
train,"1116,213",1,0
train,"1916,347",2,0
train,"3967,213",1,1
train,"3314,213",1,0
train,"1362,333",1,1
train,"119,343",2,0
train,"4173,213",1,1
train,"4026,213",3,1
train,"2019,282",1,0
train,"3997,101",2,1
train,"226,343",1,1
train,"3866,272",1,0
train,"3938,347",1,0
train,"4097,282",2,0
train,"1826,101",1,0
train,"1412,282",4,0
train,"2414,210",1,0
train,"154,171",1,0
train,"747,343",1,0
train,"130,210",1,1
train,"1313,343",2,0
train,"1962,101",1,0
train,"2834,213",2,0
train,"983,171",1,0
train,"3220,347",1,0
train,"3904,101",1,1
train,"3866,460",2,0
train,"84,282",1,0
train,"328,320",2,0
train,"3884,213",4,1
train,"402,213",23,2
train,"1,352",13,8
train,"1298,282",1,0
train,"1403,101",8,0
train,"604,282",1,0
train,"376,343",5,0
train,"2765,333",1,0
train,"2718,347",1,0
train,"1538,101",1,1
train,"4164,213",4,0
train,"76,341",1,0
train,"4171,213",1,0
train,"2512,333",2,1
train,"172,282",2,1
train,"76,268",1,0
train,"2403,333",1,0
train,"4159,213",1,0
train,"635,171",2,0
train,"3170,213",1,0
train,"61,268",1,0
train,"2031,213",1,0
train,"90,341",1,0
train,"1941,213",3,1
train,"718,268",1,0
train,"2683,333",1,0
train,"2177,5",1,0
train,"1662,414",1,0
train,"1860,333",1,1
train,"1997,282",1,0
train,"2089,320",2,1
train,"1079,101",1,1
train,"1493,333",1,1
train,"1091,213",3,0
train,"1684,21",1,0
train,"983,101",1,1
train,"937,101",1,0
train,"815,282",1,0
train,"872,210",1,0
train,"363,282",1,0
train,"2073,171",1,0
train,"875,210",1,0
train,"4038,213",1,0
train,"2358,101",1,0
train,"4177,282",1,0
train,"3931,210",1,0
train,"744,171",1,0
train,"4084,320",1,0
train,"3866,330",1,0
train,"835,333",1,1
train,"330,210",4,0
train,"584,210",2,1
train,"3280,213",3,0
train,"2095,282",1,0
train,"1702,213",6,0
train,"2191,320",1,0
train,"1139,171",1,0
train,"402,171",1,0
train,"3906,213",1,0
train,"835,213",2,0
train,"4150,213",1,1
train,"1422,210",1,0
train,"4051,213",2,0
train,"4069,347",2,0
train,"363,101",1,0
train,"1451,210",1,0
train,"2520,333",4,0
train,"3251,213",1,0
train,"2082,213",2,0
train,"322,210",1,1
train,"2486,171",1,1
train,"532,101",1,0
train,"2952,101",1,0
train,"4027,101",1,1
train,"4218,213",1,0
train,"424,210",2,0
train,"1142,210",3,0
train,"2979,213",8,1
train,"157,210",2,0
train,"1156,213",1,0
train,"1114,282",2,1
train,"1429,333",1,0
train,"4219,213",1,0
train,"90,268",1,0
train,"29,341",1,0
train,"89,110",1,0
train,"693,320",1,0
train,"2168,282",2,0
train,"729,171",1,0
train,"1599,268",1,0
train,"205,171",1,0
train,"824,333",3,0
train,"3881,282",3,0
train,"3937,347",1,0
train,"466,268",1,1
train,"3406,213",1,0
train,"2215,341",1,1
train,"2155,213",1,0
train,"3942,210",1,0
train,"3877,282",2,0
train,"59,160",1,0
train,"2114,282",1,0
train,"2215,282",1,0
train,"3326,320",1,0
train,"382,101",1,1
train,"1876,282",2,0
train,"787,213",1,0
train,"4227,213",4,0
train,"3299,101",2,0
train,"1436,282",1,0
train,"2162,213",1,0
train,"3812,282",1,1
train,"1245,333",1,1
train,"2478,347",1,0
train,"115,101",1,1
train,"122,268",1,1
train,"572,320",1,0
train,"19,347",1,0
train,"418,210",2,0
train,"49,203",5,1
train,"410,171",2,0
train,"4009,320",1,0
train,"94,341",1,1
train,"149,101",3,1
train,"59,322",11,0
train,"3950,347",1,0
train,"1047,171",1,1
train,"3883,213",2,0
train,"1869,282",7,2
train,"4182,171",1,0
train,"4050,213",3,1
train,"2337,213",1,1
train,"3441,282",4,1
train,"2120,213",4,0
train,"3961,320",1,0
train,"1960,210",1,1
train,"130,333",1,1
train,"863,213",2,1
train,"401,268",1,0
train,"4129,213",4,0
train,"290,110",1,0
train,"329,457",1,1
train,"2278,282",1,1
train,"4104,213",3,1
train,"154,268",1,1
train,"2570,101",1,1
train,"1606,213",1,1
train,"404,213",1,0
train,"4161,213",1,0
train,"2121,282",1,0
train,"3941,213",2,0
train,"1361,343",1,1
train,"2273,333",2,0
train,"3912,213",1,0
train,"2461,213",1,0
train,"3866,120",4,0
train,"3947,213",1,0
train,"3889,213",1,0
train,"599,210",2,0
train,"4046,282",1,0
train,"4195,282",1,1
train,"1643,101",11,0
train,"3992,282",1,0
train,"1188,282",1,0
train,"1358,210",1,1
train,"1177,210",2,0
train,"1783,282",1,1
train,"37,347",1,0
train,"104,333",1,0
train,"3548,171",1,0
train,"1038,320",1,0
train,"383,110",1,1
train,"1797,210",1,0
train,"2239,210",1,0
train,"4126,224",1,0
train,"1960,333",1,0
train,"1127,282",2,0
train,"398,282",6,2
train,"1452,213",2,0
train,"3971,171",1,0
train,"4032,224",1,0
train,"2457,213",2,1
train,"1523,213",1,0
train,"12,347",1,0
train,"316,333",2,0
train,"729,101",1,1
train,"151,171",1,1
train,"1435,213",1,0
train,"4110,320",1,0
train,"3898,347",1,0
train,"1392,171",1,0
train,"1477,210",1,0
train,"270,210",2,0
train,"405,343",2,0
train,"700,101",1,0
train,"809,101",2,0
train,"1346,333",2,1
train,"1852,282",3,1
train,"1537,282",1,0
train,"532,213",1,0
train,"1709,213",1,1
train,"798,171",2,0
train,"3872,282",1,1
train,"3867,457",1,0
train,"3598,213",3,1
train,"2333,213",1,1
train,"4226,213",1,0
train,"867,282",2,0
train,"3826,213",1,0
train,"233,343",1,0
train,"4044,213",1,0
train,"715,268",1,0
train,"1422,333",2,1
train,"406,282",1,0
train,"4216,333",2,1
train,"2686,343",1,0
train,"1055,343",1,0
train,"1054,343",1,1
train,"130,343",1,0
train,"151,343",1,0
train,"788,343",1,0
train,"1004,343",1,0
train,"1849,343",1,0
train,"548,343",1,0
train,"1003,343",1,0
train,"4049,343",4,0
train,"913,343",2,0
train,"272,343",1,0
train,"767,343",1,0
train,"573,343",1,0
train,"4024,213",3,0
train,"272,171",1,0
train,"681,343",3,0
train,"630,343",2,0
train,"105,343",1,0
train,"242,343",2,0
train,"1230,343",1,0
train,"1741,282",1,1
train,"1491,343",1,0
train,"2944,343",1,0
train,"1139,343",1,0
train,"1837,343",1,0
train,"3935,343",1,0
train,"847,343",1,0
train,"846,343",2,0
train,"759,343",1,0
train,"523,343",4,0
train,"1974,343",1,0
train,"947,343",1,1
train,"246,343",2,0
train,"1095,343",1,0
train,"3918,343",1,0
train,"818,343",1,0
train,"1498,343",1,0
train,"3717,343",2,0
train,"4102,343",1,1
train,"2540,343",1,0
train,"437,343",2,0
train,"1882,343",1,0
train,"1495,343",1,0
train,"372,343",1,0
train,"361,343",1,0
train,"307,343",3,0
train,"414,343",3,0
train,"871,343",1,1
train,"21,341",1,0
train,"212,343",1,0
train,"924,343",1,0
train,"1676,343",1,0
train,"1170,343",1,0
train,"660,343",2,0
train,"1685,343",1,0
train,"142,101",1,0
train,"786,343",1,0
train,"2224,343",1,0
train,"772,343",1,0
train,"3913,343",1,0
train,"536,343",2,1
train,"4210,343",1,0
train,"3382,343",1,0
train,"1329,343",2,0
train,"383,343",2,1
train,"1129,343",4,0
train,"904,343",1,0
train,"234,343",1,0
train,"2896,343",1,0
train,"790,343",1,0
train,"502,343",1,0
train,"205,343",3,0
train,"956,343",3,0
train,"79,343",1,0
train,"435,343",10,0
train,"189,343",1,0
train,"4014,343",1,0
train,"273,282",2,1
train,"608,343",2,0
train,"2608,343",1,0
train,"1062,343",2,0
train,"785,343",3,0
train,"421,343",3,0
train,"682,343",2,0
train,"287,343",5,0
train,"863,343",1,0
train,"1120,282",4,1
train,"257,213",2,0
train,"3632,343",4,0
train,"4059,343",1,0
train,"4041,320",1,0
train,"139,343",2,0
train,"3141,210",1,0
train,"688,343",1,0
train,"953,171",1,1
train,"3741,341",1,0
train,"1467,343",4,0
train,"1449,343",1,0
train,"3957,343",1,0
train,"298,343",2,1
train,"4209,213",1,0
train,"3871,343",1,0
train,"809,343",9,0
train,"3940,213",14,0
train,"2164,343",1,0
train,"250,343",1,0
train,"159,343",4,1
train,"3243,343",1,0
train,"370,343",2,0
train,"611,343",2,0
train,"127,343",3,0
train,"132,343",2,0
train,"81,343",2,0
train,"2906,343",4,0
train,"3919,343",1,0
train,"1349,343",1,0
train,"957,343",2,0
train,"515,343",2,0
train,"1627,343",4,0
train,"56,343",4,1
train,"4019,333",1,0
train,"1561,282",1,0
train,"3910,213",1,0
train,"2680,282",1,0
train,"3838,213",1,0
train,"3911,213",1,0
train,"548,101",1,1
train,"501,203",1,1
train,"4088,213",1,0
train,"3200,171",2,1
train,"1871,282",1,0
train,"3039,333",1,0
train,"32,341",1,0
train,"3533,333",1,1
train,"4180,210",1,0
train,"1387,320",2,0
train,"549,320",1,0
train,"1537,210",2,0
train,"3866,421",4,0
train,"3866,479",5,0
train,"4196,213",3,1
train,"537,203",1,1
train,"1230,101",1,1
train,"4089,213",1,1
train,"33,110",1,1
train,"2265,347",1,0
train,"3955,282",1,0
train,"1338,282",1,0
train,"40,457",1,0
train,"1942,213",1,0
train,"3866,430",2,0
train,"196,347",1,0
train,"2,149",1,0
train,"984,320",1,0
train,"3689,213",2,0
train,"413,171",1,0
train,"3599,268",1,1
train,"1312,213",1,0
train,"78,0",2,0
train,"4116,213",1,0
train,"687,282",1,0
train,"2198,320",2,0
train,"3866,356",1,0
train,"4056,282",2,1
train,"2314,213",4,2
train,"59,353",1,0
train,"591,101",1,1
train,"3866,173",1,0
train,"3866,452",1,0
train,"3866,487",1,0
train,"3866,317",1,0
train,"3866,361",1,0
train,"4091,213",3,0
train,"1575,347",1,0
train,"2414,213",5,3
train,"3962,213",1,0
train,"1578,347",1,0
train,"1416,282",1,1
train,"2614,282",2,1
train,"9,457",2,1
train,"254,341",2,0
train,"3866,118",1,0
train,"447,333",1,1
train,"1960,282",1,0
train,"624,101",1,0
train,"3740,333",2,0
train,"52,0",1,0
train,"1112,347",1,0
train,"1739,347",2,0
train,"2025,210",1,0
train,"1828,333",1,0
train,"2934,213",4,1
train,"3979,213",2,1
train,"1568,213",3,0
train,"3945,347",1,0
train,"1401,347",1,0
train,"3919,282",1,0
train,"4012,347",1,0
train,"2693,320",1,0
train,"819,333",1,0
train,"276,347",1,0
train,"3866,371",1,0
train,"2944,347",1,0
train,"3932,213",1,0
train,"2414,282",5,1
train,"546,213",1,0
train,"1936,213",3,0
train,"1772,282",1,0
train,"4140,347",1,0
train,"1320,347",1,0
train,"4047,210",1,0
train,"11,347",2,0
train,"3866,322",2,0
train,"3866,258",2,0
train,"3866,442",3,0
train,"3866,490",2,0
train,"72,347",1,0
train,"352,213",2,0
train,"4073,347",1,0
train,"3923,213",1,0
train,"4167,320",1,0
train,"2762,213",1,0
train,"810,171",1,0
train,"24,457",1,1
train,"3867,21",1,0
train,"4113,347",1,1
train,"3866,22",1,0
train,"103,347",2,0
train,"4075,213",1,1
train,"3027,347",2,0
train,"1966,282",1,0
train,"1747,213",2,0
train,"4215,213",1,0
train,"3986,320",1,0
train,"3958,282",1,0
train,"2075,333",2,0
train,"559,101",1,1
train,"1771,213",1,0
train,"78,203",2,0
train,"4030,213",2,1
train,"1114,210",1,0
train,"3891,347",7,0
train,"1401,282",1,0
train,"4153,347",1,0
train,"4037,320",1,0
train,"2191,282",1,0
train,"4058,213",1,0
train,"904,347",1,0
train,"1553,213",7,0
train,"2935,333",4,1
train,"4223,213",2,1
train,"288,347",2,0
train,"3922,213",1,0
train,"1413,347",1,0
train,"4143,347",1,0
train,"1615,213",4,0
train,"154,110",2,0
train,"2228,213",1,0
train,"3773,213",1,0
train,"3026,347",1,0
train,"1,474",2,0
train,"4008,347",1,0
train,"541,282",3,1
train,"23,268",1,1
train,"1732,210",1,0
train,"4172,347",1,0
train,"3866,474",2663,0
train,"4086,282",1,0
train,"2224,213",1,0
train,"1529,282",1,1
train,"2,483",2,0
train,"777,282",2,0
train,"1680,347",1,0
train,"4078,213",1,0
train,"2487,213",1,0
train,"3896,320",1,0
train,"1259,347",1,0
train,"2464,213",7,0
train,"127,457",1,1
train,"276,457",1,1
train,"2040,213",1,0
train,"1821,347",1,0
train,"4157,320",1,0
train,"1415,213",1,1
train,"5,404",14379,0
train,"2084,213",1,0
train,"2506,333",3,0
train,"1263,210",1,1
train,"218,101",2,0
train,"3905,282",6,1
train,"1193,268",1,1
train,"4208,213",10,0
train,"993,347",1,0
train,"3879,347",1,0
train,"931,347",1,0
train,"4028,347",1,0
train,"4071,347",2,0
train,"3867,320",3,0
train,"109,457",2,1
train,"59,450",32,0
train,"3982,347",1,0
train,"2091,333",4,2
train,"735,347",1,0
train,"2803,347",1,0
train,"3866,225",8,0
train,"3098,282",1,0
train,"1136,347",1,0
train,"4134,347",1,0
train,"398,347",1,0
train,"3866,450",4,0
train,"1844,213",3,2
train,"950,347",1,0
train,"2871,213",2,0
train,"107,333",2,1
train,"344,457",1,1
train,"1503,213",2,0
train,"3882,347",1,0
train,"234,457",1,1
train,"2339,101",1,0
train,"1718,333",4,1
train,"1587,282",2,0
train,"1675,320",1,0
train,"827,213",1,0
train,"97,457",2,1
train,"1331,333",1,1
train,"3995,213",1,0
train,"1441,347",1,0
train,"1512,347",2,0
train,"2615,347",1,0
train,"4085,347",1,0
train,"1976,347",1,0
train,"2000,347",1,0
train,"3866,215",7,0
train,"3895,347",1,0
train,"2147,343",1,0
train,"3866,277",2,0
train,"1887,282",1,0
train,"2318,282",1,0
train,"1641,333",3,0
train,"261,282",2,0
train,"4184,203",1,1
train,"366,213",2,0
train,"2235,347",1,0
train,"4183,347",1,0
train,"3954,347",1,0
train,"372,347",1,0
train,"4225,347",1,0
train,"3968,282",1,0
train,"2259,333",1,0
train,"4011,320",1,0
train,"4154,320",1,0
train,"4005,347",1,0
train,"4185,213",1,0
train,"3595,347",1,0
train,"4162,171",1,0
train,"303,282",17,0
train,"2283,282",2,1
train,"1123,282",2,1
train,"1086,282",2,1
train,"531,282",2,0
train,"3468,213",2,0
train,"4094,213",1,1
train,"2942,101",3,1
train,"1942,411",1,0
train,"1882,101",1,1
train,"213,101",2,0
train,"4025,320",1,0
train,"1036,333",8,1
train,"2078,333",1,0
train,"1417,341",1,0
train,"3106,347",1,0
train,"1494,213",1,0
train,"3972,282",1,0
train,"3966,347",1,0
train,"2123,347",1,0
train,"172,414",1,0
train,"59,127",69,0
train,"4217,213",1,0
train,"2761,282",11,0
train,"1362,282",1,1
train,"239,347",1,0
train,"4201,213",2,0
train,"3975,347",1,0
train,"4109,213",2,0
train,"3953,347",1,0
train,"3740,213",1,1
train,"4106,320",1,0
train,"277,210",1,0
train,"3866,127",16,0
train,"113,333",1,0
train,"2858,347",2,0
train,"3444,320",1,0
train,"2359,213",1,0
train,"2323,333",1,0
train,"2027,213",8,0
train,"159,333",1,1
train,"150,347",1,0
train,"96,0",1,0
train,"1943,101",2,1
train,"2807,347",1,0
train,"1122,347",1,0
train,"914,347",2,0
train,"2368,320",1,0
train,"265,343",2,0
train,"2251,282",4,1
train,"2091,343",1,0
train,"434,343",2,0
train,"156,343",2,0
train,"701,343",2,0
train,"579,343",1,0
train,"42,343",2,0
train,"948,343",4,0
train,"641,343",2,0
train,"337,343",2,0
train,"864,343",1,0
train,"643,343",2,0
train,"2102,343",1,0
train,"17,343",2,0
train,"2972,343",1,0
train,"243,343",2,0
train,"10,343",1,0
train,"74,343",1,1
train,"497,343",2,0
train,"923,343",3,2
train,"542,343",2,1
train,"241,343",5,0
train,"591,343",2,0
train,"51,343",1,0
train,"795,343",2,0
train,"2551,343",1,0
train,"73,343",2,0
train,"1838,347",4,0
train,"1815,213",2,1
train,"4021,213",1,0
train,"2433,347",1,0
train,"4040,347",1,0
train,"3974,347",1,0
train,"3866,29",2,0
train,"980,347",1,0
train,"3959,282",1,0
train,"739,333",1,0
train,"1112,213",3,1
train,"2130,347",1,0
train,"3893,213",6,1
train,"4043,213",1,0
train,"1029,347",2,0
train,"4156,347",1,0
train,"15,347",1,0
train,"859,347",1,0
train,"949,213",2,0
train,"377,203",1,1
train,"263,414",1,0
train,"900,347",2,0
train,"616,171",1,0
train,"4155,320",1,0
train,"215,282",1,0
train,"1444,320",1,0
train,"1179,347",1,0
train,"615,347",1,0
train,"685,282",4,1
train,"1750,333",1,0
train,"1523,320",1,0
train,"4033,347",1,0
train,"2100,213",3,0
train,"2667,347",1,0
train,"2956,347",1,0
train,"1826,414",1,0
train,"4169,282",1,0
train,"4092,213",3,1
train,"27,347",1,0
train,"676,282",1,0
train,"3000,213",1,0
train,"298,333",1,1
train,"3322,333",1,0
train,"770,282",5,0
train,"4175,347",1,0
train,"1897,333",4,0
train,"2389,282",3,1
train,"4055,347",1,0
train,"1879,213",6,0
train,"4054,213",1,0
train,"239,268",2,0
train,"676,213",2,0
train,"37,457",2,1
train,"2896,213",1,0
train,"3484,213",1,0
train,"570,333",3,1
train,"531,347",2,0
train,"171,347",2,0
train,"33,347",1,0
train,"997,347",1,0
train,"1105,333",3,1
train,"2245,101",1,1
train,"236,347",1,1
train,"358,333",1,1
train,"3996,213",1,1
train,"751,347",1,0
train,"1587,213",5,1
train,"2112,213",3,1
train,"3137,320",1,0
train,"163,347",1,0
train,"4077,213",1,0
train,"577,347",1,0
train,"1263,101",1,0
train,"34,347",1,0
train,"1467,347",2,0
train,"575,320",1,0
train,"763,101",1,0
train,"2,162",7,0
train,"1420,347",2,0
train,"3866,30",17,0
train,"920,347",1,0
train,"1398,101",1,0
train,"2783,347",1,0
train,"750,213",2,0
train,"1065,333",3,2
train,"1001,213",8,0
train,"2068,320",1,0
train,"1228,333",2,1
train,"403,320",1,1
train,"3376,101",1,0
train,"2027,347",1,0
train,"1267,347",5,0
train,"606,347",3,1
train,"771,333",5,1
train,"2218,333",2,1
train,"705,320",1,0
train,"508,347",2,0
train,"1763,320",1,0
train,"3868,282",1,0
train,"913,101",1,0
train,"1235,457",1,0
train,"4090,347",2,0
train,"4072,213",2,0
train,"2688,213",2,0
train,"2050,203",1,1
train,"4147,21",1,0
train,"1694,333",1,1
train,"69,101",1,0
train,"947,347",1,0
train,"4148,213",1,0
train,"18,457",1,1
train,"4192,213",1,0
train,"1480,101",1,1
train,"466,347",1,0
train,"4103,347",1,0
train,"136,110",1,0
train,"369,282",3,1
train,"994,347",1,0
train,"1618,333",1,1
train,"4119,101",1,1
train,"383,414",2,1
train,"1703,282",2,1
train,"2815,347",1,0
train,"1096,101",1,0
train,"9,347",1,0
train,"1321,101",1,0
train,"4000,347",1,0
train,"2049,347",4,0
train,"4013,224",1,0
train,"154,457",1,1
train,"2827,213",1,0
train,"2698,213",1,0
train,"244,347",4,0
train,"775,320",1,0
train,"745,333",5,1
train,"4190,347",1,0
train,"3949,347",1,0
train,"52,347",1,0
train,"1846,282",2,0
train,"3926,347",1,0
train,"4122,347",1,0
train,"3866,5",1,0
train,"597,213",3,0
train,"3564,213",1,0
train,"2431,213",2,0
train,"385,347",2,1
train,"2045,333",1,1
train,"2226,347",1,0
train,"933,457",1,0
train,"1187,282",2,1
train,"203,268",3,0
train,"1241,347",4,0
train,"2319,347",1,0
train,"220,203",1,1
train,"1227,333",7,1
train,"1022,347",6,0
train,"2488,347",3,0
train,"980,333",3,2
train,"4137,210",1,0
train,"1423,101",4,0
train,"1044,343",8,0
train,"4151,282",1,0
train,"704,347",1,1
train,"1336,101",2,1
train,"3021,320",2,0
train,"1043,282",8,0
train,"160,347",1,0
train,"2186,213",2,1
train,"4064,347",1,0
train,"3287,213",3,1
train,"1279,282",1,1
train,"3875,268",2,1
train,"208,347",1,0
train,"855,347",2,0
train,"612,347",1,0
train,"2554,213",1,0
train,"4224,213",1,0
train,"2817,347",1,0
train,"46,347",1,0
train,"2456,101",2,1
train,"340,347",1,0
